------------ Data Table File Created By Actigraph Link ActiLife v6.11.9 date format dd/MM/yyyy Filter Normal -----------,,,,,
Serial Number: TAS1D48140206,,,,,
Start Time 15:00:00,,,,,
Start Date 09-12-2017,,,,,
Epoch Period (hh:mm:ss) 00:00:01,,,,,
Download Time 15:29:44,,,,,
Download Date 09-19-2017,,,,,
Current Memory Address: 0,,,,,
Current Battery Voltage: 3.85     Mode = 13,,,,,
--------------------------------------------------,,,,,
TimeStamp,axis1,axis2,axis3,steps,vm
2017-09-12T18:24:39Z,0,0,0,0,0
2017-09-12T18:24:40Z,0,0,0,0,0
2017-09-12T18:24:41Z,0,0,0,0,0
2017-09-12T18:24:42Z,0,0,0,0,0
2017-09-12T18:24:43Z,0,0,0,0,0
2017-09-12T18:24:44Z,0,0,0,0,0
2017-09-12T18:24:45Z,0,0,0,0,0
2017-09-12T18:24:46Z,0,0,0,0,0
2017-09-12T18:24:47Z,0,0,0,0,0
2017-09-12T18:24:48Z,0,0,0,0,0
2017-09-12T18:24:49Z,0,0,0,0,0
2017-09-12T18:24:50Z,0,0,0,0,0
2017-09-12T18:24:51Z,0,0,0,0,0
2017-09-12T18:24:52Z,0,0,0,0,0
2017-09-12T18:24:53Z,0,0,0,0,0
2017-09-12T18:24:54Z,0,0,0,0,0
2017-09-12T18:24:55Z,0,0,0,0,0
2017-09-12T18:24:56Z,0,0,0,0,0
2017-09-12T18:24:57Z,0,0,0,0,0
2017-09-12T18:24:58Z,0,0,0,0,0
2017-09-12T18:24:59Z,0,0,0,0,0
2017-09-12T18:25:00Z,0,0,0,0,0
2017-09-12T18:25:01Z,0,0,0,0,0
2017-09-12T18:25:02Z,0,0,0,0,0
2017-09-12T18:25:03Z,0,0,0,0,0
2017-09-12T18:25:04Z,0,0,0,0,0
2017-09-12T18:25:05Z,0,0,0,0,0
2017-09-12T18:25:06Z,0,0,0,0,0
2017-09-12T18:25:07Z,0,0,0,0,0
2017-09-12T18:25:08Z,0,0,0,0,0
2017-09-12T18:25:09Z,0,0,0,0,0
2017-09-12T18:25:10Z,0,0,0,0,0
2017-09-12T18:25:11Z,0,0,0,0,0
2017-09-12T18:25:12Z,0,0,0,0,0
2017-09-12T18:25:13Z,0,0,0,0,0
2017-09-12T18:25:14Z,0,0,0,0,0
2017-09-12T18:25:15Z,0,0,0,0,0
2017-09-12T18:25:16Z,0,0,0,0,0
2017-09-12T18:25:17Z,0,0,0,0,0
2017-09-12T18:25:18Z,0,0,0,0,0
2017-09-12T18:25:19Z,0,0,0,0,0
2017-09-12T18:25:20Z,0,0,0,0,0
2017-09-12T18:25:21Z,0,0,0,0,0
2017-09-12T18:25:22Z,0,0,0,0,0
2017-09-12T18:25:23Z,0,0,0,0,0
2017-09-12T18:25:24Z,0,0,0,0,0
2017-09-12T18:25:25Z,0,0,0,0,0
2017-09-12T18:25:26Z,0,0,0,0,0
2017-09-12T18:25:27Z,0,0,0,0,0
2017-09-12T18:25:28Z,0,0,0,0,0
2017-09-12T18:25:29Z,0,0,0,0,0
2017-09-12T18:25:30Z,0,0,0,0,0
2017-09-12T18:25:31Z,0,0,0,0,0
2017-09-12T18:25:32Z,0,0,0,0,0
2017-09-12T18:25:33Z,8,0,0,0,8
2017-09-12T18:25:34Z,2,0,0,0,2
2017-09-12T18:25:35Z,0,0,0,0,0
2017-09-12T18:25:36Z,0,0,0,0,0
2017-09-12T18:25:37Z,0,0,0,0,0
2017-09-12T18:25:38Z,0,0,0,0,0
2017-09-12T18:25:39Z,0,0,0,0,0
2017-09-12T18:25:40Z,0,0,0,0,0
2017-09-12T18:25:41Z,0,0,0,0,0
2017-09-12T18:25:42Z,0,0,0,0,0
2017-09-12T18:25:43Z,0,0,0,0,0
2017-09-12T18:25:44Z,0,0,0,0,0
2017-09-12T18:25:45Z,0,0,0,0,0
2017-09-12T18:25:46Z,0,0,0,0,0
2017-09-12T18:25:47Z,0,0,0,0,0
2017-09-12T18:25:48Z,0,0,0,0,0
2017-09-12T18:25:49Z,0,0,0,0,0
2017-09-12T18:25:50Z,0,0,0,0,0
2017-09-12T18:25:51Z,0,0,0,0,0
2017-09-12T18:25:52Z,0,0,0,0,0
2017-09-12T18:25:53Z,0,0,0,0,0
2017-09-12T18:25:54Z,0,0,0,0,0
2017-09-12T18:25:55Z,0,0,0,0,0
2017-09-12T18:25:56Z,0,0,0,0,0
2017-09-12T18:25:57Z,0,0,0,0,0
2017-09-12T18:25:58Z,0,0,0,0,0
2017-09-12T18:25:59Z,0,0,0,0,0
2017-09-12T18:26:00Z,0,0,0,0,0
2017-09-12T18:26:01Z,0,0,0,0,0
2017-09-12T18:26:02Z,0,0,0,0,0
2017-09-12T18:26:03Z,0,0,0,0,0
2017-09-12T18:26:04Z,0,0,0,0,0
2017-09-12T18:26:05Z,0,0,0,0,0
2017-09-12T18:26:06Z,0,0,0,0,0
2017-09-12T18:26:07Z,0,0,0,0,0
2017-09-12T18:26:08Z,0,0,0,0,0
2017-09-12T18:26:09Z,0,0,0,0,0
2017-09-12T18:26:10Z,0,0,0,0,0
2017-09-12T18:26:11Z,0,0,0,0,0
2017-09-12T18:26:12Z,0,0,0,0,0
2017-09-12T18:26:13Z,0,0,0,0,0
2017-09-12T18:26:14Z,0,0,0,0,0
2017-09-12T18:26:15Z,0,0,0,0,0
2017-09-12T18:26:16Z,0,0,0,0,0
2017-09-12T18:26:17Z,0,0,0,0,0
2017-09-12T18:26:18Z,0,0,0,0,0
2017-09-12T18:26:19Z,0,0,0,0,0
2017-09-12T18:26:20Z,0,0,0,0,0
2017-09-12T18:26:21Z,0,0,0,0,0
2017-09-12T18:26:22Z,0,0,0,0,0
2017-09-12T18:26:23Z,0,0,0,0,0
2017-09-12T18:26:24Z,0,0,0,0,0
2017-09-12T18:26:25Z,0,0,0,0,0
2017-09-12T18:26:26Z,0,0,0,0,0
2017-09-12T18:26:27Z,0,0,0,0,0
2017-09-12T18:26:28Z,0,0,0,0,0
2017-09-12T18:26:29Z,0,0,0,0,0
2017-09-12T18:26:30Z,0,0,0,0,0
2017-09-12T18:26:31Z,0,0,0,0,0
2017-09-12T18:26:32Z,0,0,0,0,0
2017-09-12T18:26:33Z,0,0,0,0,0
2017-09-12T18:26:34Z,0,0,0,0,0
2017-09-12T18:26:35Z,0,0,0,0,0
2017-09-12T18:26:36Z,0,0,0,0,0
2017-09-12T18:26:37Z,0,0,0,0,0
2017-09-12T18:26:38Z,0,0,0,0,0
2017-09-12T18:26:39Z,0,0,0,0,0
2017-09-12T18:26:40Z,0,0,0,0,0
2017-09-12T18:26:41Z,0,0,0,0,0
2017-09-12T18:26:42Z,0,0,0,0,0
2017-09-12T18:26:43Z,0,0,0,0,0
2017-09-12T18:26:44Z,0,0,0,0,0
2017-09-12T18:26:45Z,0,0,0,0,0
2017-09-12T18:26:46Z,0,0,6,0,6
2017-09-12T18:26:47Z,0,0,0,0,0
2017-09-12T18:26:48Z,0,0,0,0,0
2017-09-12T18:26:49Z,0,0,0,0,0
2017-09-12T18:26:50Z,0,0,0,0,0
2017-09-12T18:26:51Z,0,0,0,0,0
2017-09-12T18:26:52Z,0,0,0,0,0
2017-09-12T18:26:53Z,0,0,0,0,0
2017-09-12T18:26:54Z,0,0,0,0,0
2017-09-12T18:26:55Z,0,0,0,0,0
2017-09-12T18:26:56Z,0,0,0,0,0
2017-09-12T18:26:57Z,0,0,0,0,0
2017-09-12T18:26:58Z,0,0,0,0,0
2017-09-12T18:26:59Z,0,0,0,0,0
2017-09-12T18:27:00Z,0,0,0,0,0
2017-09-12T18:27:01Z,0,0,0,0,0
2017-09-12T18:27:02Z,0,0,0,0,0
2017-09-12T18:27:03Z,0,0,0,0,0
2017-09-12T18:27:04Z,0,0,0,0,0
2017-09-12T18:27:05Z,0,0,0,0,0
2017-09-12T18:27:06Z,0,0,0,0,0
2017-09-12T18:27:07Z,0,0,0,0,0
2017-09-12T18:27:08Z,0,0,0,0,0
2017-09-12T18:27:09Z,0,0,0,0,0
2017-09-12T18:27:10Z,0,0,0,0,0
2017-09-12T18:27:11Z,0,0,0,0,0
2017-09-12T18:27:12Z,0,0,0,0,0
2017-09-12T18:27:13Z,0,0,0,0,0
2017-09-12T18:27:14Z,0,0,0,0,0
2017-09-12T18:27:15Z,0,0,0,0,0
2017-09-12T18:27:16Z,0,0,0,0,0
2017-09-12T18:27:17Z,0,0,0,0,0
2017-09-12T18:27:18Z,0,0,0,0,0
2017-09-12T18:27:19Z,0,0,0,0,0
2017-09-12T18:27:20Z,0,0,0,0,0
2017-09-12T18:27:21Z,0,0,0,0,0
2017-09-12T18:27:22Z,0,0,0,0,0
2017-09-12T18:27:23Z,0,0,0,0,0
2017-09-12T18:27:24Z,0,0,0,0,0
2017-09-12T18:27:25Z,0,0,0,0,0
2017-09-12T18:27:26Z,0,0,0,0,0
2017-09-12T18:27:27Z,0,0,0,0,0
2017-09-12T18:27:28Z,0,0,0,0,0
2017-09-12T18:27:29Z,0,0,0,0,0
2017-09-12T18:27:30Z,0,0,0,0,0
2017-09-12T18:27:31Z,0,0,0,0,0
2017-09-12T18:27:32Z,0,0,0,0,0
2017-09-12T18:27:33Z,0,0,0,0,0
2017-09-12T18:27:34Z,0,0,0,0,0
2017-09-12T18:27:35Z,0,0,0,0,0
2017-09-12T18:27:36Z,0,0,0,0,0
2017-09-12T18:27:37Z,0,0,0,0,0
2017-09-12T18:27:38Z,0,0,0,0,0
2017-09-12T18:27:39Z,0,0,0,0,0
2017-09-12T18:27:40Z,0,0,0,0,0
2017-09-12T18:27:41Z,0,0,0,0,0
2017-09-12T18:27:42Z,0,0,0,0,0
2017-09-12T18:27:43Z,0,0,0,0,0
2017-09-12T18:27:44Z,0,0,0,0,0
2017-09-12T18:27:45Z,0,0,0,0,0
2017-09-12T18:27:46Z,0,0,0,0,0
2017-09-12T18:27:47Z,0,0,0,0,0
2017-09-12T18:27:48Z,0,0,0,0,0
2017-09-12T18:27:49Z,0,0,0,0,0
2017-09-12T18:27:50Z,0,0,0,0,0
2017-09-12T18:27:51Z,0,0,0,0,0
2017-09-12T18:27:52Z,0,0,0,0,0
2017-09-12T18:27:53Z,0,0,0,0,0
2017-09-12T18:27:54Z,0,0,0,0,0
2017-09-12T18:27:55Z,0,0,0,0,0
2017-09-12T18:27:56Z,0,0,0,0,0
2017-09-12T18:27:57Z,0,0,0,0,0
2017-09-12T18:27:58Z,0,0,0,0,0
2017-09-12T18:27:59Z,0,0,0,0,0
2017-09-12T18:28:00Z,0,0,0,0,0
2017-09-12T18:28:01Z,0,0,0,0,0
2017-09-12T18:28:02Z,0,0,0,0,0
2017-09-12T18:28:03Z,0,0,0,0,0
2017-09-12T18:28:04Z,0,0,0,0,0
2017-09-12T18:28:05Z,0,0,0,0,0
2017-09-12T18:28:06Z,0,0,0,0,0
2017-09-12T18:28:07Z,0,0,0,0,0
2017-09-12T18:28:08Z,0,0,0,0,0
2017-09-12T18:28:09Z,0,0,0,0,0
2017-09-12T18:28:10Z,0,0,0,0,0
2017-09-12T18:28:11Z,0,0,0,0,0
2017-09-12T18:28:12Z,0,0,0,0,0
2017-09-12T18:28:13Z,0,0,0,0,0
2017-09-12T18:28:14Z,0,0,0,0,0
2017-09-12T18:28:15Z,0,0,0,0,0
2017-09-12T18:28:16Z,0,0,0,0,0
2017-09-12T18:28:17Z,0,0,0,0,0
2017-09-12T18:28:18Z,0,0,0,0,0
2017-09-12T18:28:19Z,0,0,0,0,0
2017-09-12T18:28:20Z,0,0,0,0,0
2017-09-12T18:28:21Z,0,0,0,0,0
2017-09-12T18:28:22Z,0,0,0,0,0
2017-09-12T18:28:23Z,0,0,0,0,0
2017-09-12T18:28:24Z,0,0,0,0,0
2017-09-12T18:28:25Z,0,0,0,0,0
2017-09-12T18:28:26Z,0,0,0,0,0
2017-09-12T18:28:27Z,0,0,0,0,0
2017-09-12T18:28:28Z,0,0,0,0,0
2017-09-12T18:28:29Z,0,0,0,0,0
2017-09-12T18:28:30Z,0,0,0,0,0
2017-09-12T18:28:31Z,0,0,0,0,0
2017-09-12T18:28:32Z,0,0,0,0,0
2017-09-12T18:28:33Z,0,0,0,0,0
2017-09-12T18:28:34Z,0,0,0,0,0
2017-09-12T18:28:35Z,0,0,0,0,0
2017-09-12T18:28:36Z,0,0,0,0,0
2017-09-12T18:28:37Z,0,0,0,0,0
2017-09-12T18:28:38Z,0,0,0,0,0
2017-09-12T18:28:39Z,0,0,0,0,0
2017-09-12T18:28:40Z,0,0,0,0,0
2017-09-12T18:28:41Z,0,0,0,0,0
2017-09-12T18:28:42Z,0,0,0,0,0
2017-09-12T18:28:43Z,0,0,0,0,0
2017-09-12T18:28:44Z,0,0,0,0,0
2017-09-12T18:28:45Z,0,0,0,0,0
2017-09-12T18:28:46Z,0,0,0,0,0
2017-09-12T18:28:47Z,0,0,0,0,0
2017-09-12T18:28:48Z,0,0,0,0,0
2017-09-12T18:28:49Z,0,0,0,0,0
2017-09-12T18:28:50Z,0,0,0,0,0
2017-09-12T18:28:51Z,0,0,0,0,0
2017-09-12T18:28:52Z,0,0,0,0,0
2017-09-12T18:28:53Z,0,0,0,0,0
2017-09-12T18:28:54Z,0,0,0,0,0
2017-09-12T18:28:55Z,0,0,0,0,0
2017-09-12T18:28:56Z,0,0,0,0,0
2017-09-12T18:28:57Z,0,0,0,0,0
2017-09-12T18:28:58Z,0,0,0,0,0
2017-09-12T18:28:59Z,0,0,0,0,0
2017-09-12T18:29:00Z,0,0,0,0,0
2017-09-12T18:29:01Z,0,0,0,0,0
2017-09-12T18:29:02Z,0,0,0,0,0
2017-09-12T18:29:03Z,0,0,0,0,0
2017-09-12T18:29:04Z,0,0,0,0,0
2017-09-12T18:29:05Z,0,0,0,0,0
2017-09-12T18:29:06Z,0,0,0,0,0
2017-09-12T18:29:07Z,0,0,0,0,0
2017-09-12T18:29:08Z,0,0,0,0,0
2017-09-12T18:29:09Z,0,0,0,0,0
2017-09-12T18:29:10Z,0,0,0,0,0
2017-09-12T18:29:11Z,0,0,0,0,0
2017-09-12T18:29:12Z,0,0,0,0,0
2017-09-12T18:29:13Z,0,0,0,0,0
2017-09-12T18:29:14Z,0,0,0,0,0
2017-09-12T18:29:15Z,2,0,2,0,3
2017-09-12T18:29:16Z,0,0,0,0,0
2017-09-12T18:29:17Z,0,0,0,0,0
2017-09-12T18:29:18Z,12,0,0,1,12
2017-09-12T18:29:19Z,0,0,0,0,0
2017-09-12T18:29:20Z,0,0,0,0,0
2017-09-12T18:29:21Z,0,0,0,0,0
2017-09-12T18:29:22Z,13,0,0,0,13
2017-09-12T18:29:23Z,0,0,0,0,0
2017-09-12T18:29:24Z,0,0,0,0,0
2017-09-12T18:29:25Z,0,0,0,0,0
2017-09-12T18:29:26Z,0,0,0,0,0
2017-09-12T18:29:27Z,0,0,0,0,0
2017-09-12T18:29:28Z,0,0,0,0,0
2017-09-12T18:29:29Z,0,0,0,0,0
2017-09-12T18:29:30Z,0,0,0,0,0
2017-09-12T18:29:31Z,0,0,0,0,0
2017-09-12T18:29:32Z,0,0,0,0,0
2017-09-12T18:29:33Z,0,0,0,0,0
2017-09-12T18:29:34Z,0,0,0,0,0
2017-09-12T18:29:35Z,0,0,0,0,0
2017-09-12T18:29:36Z,0,0,0,0,0
2017-09-12T18:29:37Z,0,0,0,0,0
2017-09-12T18:29:38Z,0,0,0,0,0
2017-09-12T18:29:39Z,0,0,0,0,0
2017-09-12T18:29:40Z,0,0,0,0,0
2017-09-12T18:29:41Z,0,0,0,0,0
2017-09-12T18:29:42Z,0,0,0,0,0
2017-09-12T18:29:43Z,0,0,0,0,0
2017-09-12T18:29:44Z,0,0,0,0,0
2017-09-12T18:29:45Z,0,0,0,0,0
2017-09-12T18:29:46Z,0,0,0,0,0
2017-09-12T18:29:47Z,0,0,0,0,0
2017-09-12T18:29:48Z,0,0,0,0,0
2017-09-12T18:29:49Z,0,0,0,0,0
2017-09-12T18:29:50Z,0,0,0,0,0
2017-09-12T18:29:51Z,0,0,0,0,0
2017-09-12T18:29:52Z,0,0,0,0,0
2017-09-12T18:29:53Z,0,0,0,0,0
2017-09-12T18:29:54Z,0,0,0,0,0
2017-09-12T18:29:55Z,0,0,0,0,0
2017-09-12T18:29:56Z,0,0,0,0,0
2017-09-12T18:29:57Z,0,0,0,0,0
2017-09-12T18:29:58Z,0,0,0,0,0
2017-09-12T18:29:59Z,0,0,0,0,0
2017-09-12T18:30:00Z,0,0,0,0,0
2017-09-12T18:30:01Z,0,0,0,0,0
2017-09-12T18:30:02Z,0,0,0,0,0
2017-09-12T18:30:03Z,0,0,0,0,0
2017-09-12T18:30:04Z,0,0,0,0,0
2017-09-12T18:30:05Z,0,0,0,0,0
2017-09-12T18:30:06Z,0,0,0,0,0
2017-09-12T18:30:07Z,0,0,0,0,0
2017-09-12T18:30:08Z,0,0,0,0,0
2017-09-12T18:30:09Z,0,0,0,0,0
2017-09-12T18:30:10Z,0,0,0,0,0
2017-09-12T18:30:11Z,0,0,0,0,0
2017-09-12T18:30:12Z,0,0,0,0,0
2017-09-12T18:30:13Z,0,0,0,0,0
2017-09-12T18:30:14Z,0,0,0,0,0
2017-09-12T18:30:15Z,0,0,0,0,0
2017-09-12T18:30:16Z,0,0,0,0,0
2017-09-12T18:30:17Z,28,0,15,0,32
2017-09-12T18:30:18Z,20,10,36,1,43
2017-09-12T18:30:19Z,77,86,115,0,163
2017-09-12T18:30:20Z,69,37,68,1,104
2017-09-12T18:30:21Z,24,25,77,1,85
2017-09-12T18:30:22Z,83,42,8,1,94
2017-09-12T18:30:23Z,5,19,56,0,60
2017-09-12T18:30:24Z,24,32,7,0,41
2017-09-12T18:30:25Z,19,25,13,1,34
2017-09-12T18:30:26Z,7,33,29,1,45
2017-09-12T18:30:27Z,6,30,18,0,36
2017-09-12T18:30:28Z,4,21,15,1,27
2017-09-12T18:30:29Z,8,35,0,0,36
2017-09-12T18:30:30Z,9,27,0,0,29
2017-09-12T18:30:31Z,9,30,3,0,32
2017-09-12T18:30:32Z,13,5,8,1,17
2017-09-12T18:30:33Z,24,15,2,0,29
2017-09-12T18:30:34Z,0,0,0,0,0
2017-09-12T18:30:35Z,5,0,9,0,11
2017-09-12T18:30:36Z,44,45,21,0,67
2017-09-12T18:30:37Z,0,0,5,0,5
2017-09-12T18:30:38Z,9,17,14,1,24
2017-09-12T18:30:39Z,0,0,0,0,0
2017-09-12T18:30:40Z,12,0,0,0,12
2017-09-12T18:30:41Z,1,0,0,0,1
2017-09-12T18:30:42Z,0,0,0,0,0
2017-09-12T18:30:43Z,2,5,0,0,6
2017-09-12T18:30:44Z,0,7,6,0,10
2017-09-12T18:30:45Z,25,15,0,1,30
2017-09-12T18:30:46Z,43,23,0,1,49
2017-09-12T18:30:47Z,15,20,8,0,27
2017-09-12T18:30:48Z,0,0,0,0,0
2017-09-12T18:30:49Z,0,0,5,0,5
2017-09-12T18:30:50Z,18,4,5,1,20
2017-09-12T18:30:51Z,0,0,0,0,0
2017-09-12T18:30:52Z,0,0,0,0,0
2017-09-12T18:30:53Z,0,0,0,0,0
2017-09-12T18:30:54Z,0,0,0,0,0
2017-09-12T18:30:55Z,0,0,0,0,0
2017-09-12T18:30:56Z,0,0,0,0,0
2017-09-12T18:30:57Z,0,0,0,0,0
2017-09-12T18:30:58Z,0,0,0,0,0
2017-09-12T18:30:59Z,0,0,0,0,0
2017-09-12T18:31:00Z,12,10,0,0,16
2017-09-12T18:31:01Z,6,0,3,0,7
2017-09-12T18:31:02Z,0,0,0,0,0
2017-09-12T18:31:03Z,31,33,24,1,52
2017-09-12T18:31:04Z,9,23,26,0,36
2017-09-12T18:31:05Z,20,36,21,1,47
2017-09-12T18:31:06Z,40,42,39,2,70
2017-09-12T18:31:07Z,12,56,31,0,66
2017-09-12T18:31:08Z,56,84,61,2,118
2017-09-12T18:31:09Z,48,73,12,1,89
2017-09-12T18:31:10Z,32,26,25,0,49
2017-09-12T18:31:11Z,74,82,58,1,125
2017-09-12T18:31:12Z,24,37,95,0,105
2017-09-12T18:31:13Z,27,54,47,0,77
2017-09-12T18:31:14Z,33,58,12,1,68
2017-09-12T18:31:15Z,67,54,62,1,107
2017-09-12T18:31:16Z,83,79,56,1,128
2017-09-12T18:31:17Z,51,257,56,0,268
2017-09-12T18:31:18Z,28,72,90,0,119
2017-09-12T18:31:19Z,51,121,12,0,132
2017-09-12T18:31:20Z,29,33,0,1,44
2017-09-12T18:31:21Z,15,4,2,1,16
2017-09-12T18:31:22Z,145,83,152,0,226
2017-09-12T18:31:23Z,226,61,92,1,252
2017-09-12T18:31:24Z,69,9,71,0,100
2017-09-12T18:31:25Z,20,70,66,1,99
2017-09-12T18:31:26Z,0,0,0,0,0
2017-09-12T18:31:27Z,0,0,0,0,0
2017-09-12T18:31:28Z,0,0,0,0,0
2017-09-12T18:31:29Z,0,0,0,0,0
2017-09-12T18:31:30Z,0,0,0,0,0
2017-09-12T18:31:31Z,0,0,0,0,0
2017-09-12T18:31:32Z,0,0,0,0,0
2017-09-12T18:31:33Z,0,0,0,0,0
2017-09-12T18:31:34Z,0,0,0,0,0
2017-09-12T18:31:35Z,0,0,0,0,0
2017-09-12T18:31:36Z,0,0,0,0,0
2017-09-12T18:31:37Z,0,0,0,0,0
2017-09-12T18:31:38Z,0,0,0,0,0
2017-09-12T18:31:39Z,0,0,0,0,0
2017-09-12T18:31:40Z,0,0,0,0,0
2017-09-12T18:31:41Z,0,0,0,0,0
2017-09-12T18:31:42Z,0,0,0,0,0
2017-09-12T18:31:43Z,98,120,47,1,162
2017-09-12T18:31:44Z,51,95,84,0,137
2017-09-12T18:31:45Z,66,80,41,0,112
2017-09-12T18:31:46Z,27,20,49,0,60
2017-09-12T18:31:47Z,109,28,36,1,119
2017-09-12T18:31:48Z,7,0,32,0,33
2017-09-12T18:31:49Z,69,5,53,1,88
2017-09-12T18:31:50Z,170,164,35,0,239
2017-09-12T18:31:51Z,91,152,88,1,198
2017-09-12T18:31:52Z,8,153,10,0,154
2017-09-12T18:31:53Z,23,3,30,0,38
2017-09-12T18:31:54Z,0,6,23,0,24
2017-09-12T18:31:55Z,0,0,22,0,22
2017-09-12T18:31:56Z,45,80,70,1,116
2017-09-12T18:31:57Z,10,13,62,1,65
2017-09-12T18:31:58Z,14,0,4,0,15
2017-09-12T18:31:59Z,18,4,75,1,78
2017-09-12T18:32:00Z,9,43,174,0,180
2017-09-12T18:32:01Z,16,6,107,0,109
2017-09-12T18:32:02Z,43,9,80,1,92
2017-09-12T18:32:03Z,8,0,39,0,40
2017-09-12T18:32:04Z,0,0,30,0,30
2017-09-12T18:32:05Z,0,0,14,0,14
2017-09-12T18:32:06Z,26,4,70,1,75
2017-09-12T18:32:07Z,55,83,160,0,189
2017-09-12T18:32:08Z,46,106,210,1,240
2017-09-12T18:32:09Z,37,66,20,1,79
2017-09-12T18:32:10Z,77,179,176,1,263
2017-09-12T18:32:11Z,40,44,90,0,108
2017-09-12T18:32:12Z,16,17,12,1,27
2017-09-12T18:32:13Z,0,0,0,0,0
2017-09-12T18:32:14Z,0,0,0,0,0
2017-09-12T18:32:15Z,0,0,0,0,0
2017-09-12T18:32:16Z,0,0,0,0,0
2017-09-12T18:32:17Z,0,0,0,0,0
2017-09-12T18:32:18Z,0,0,0,0,0
2017-09-12T18:32:19Z,0,0,0,0,0
2017-09-12T18:32:20Z,0,0,0,0,0
2017-09-12T18:32:21Z,0,0,0,0,0
2017-09-12T18:32:22Z,0,0,0,0,0
2017-09-12T18:32:23Z,0,0,0,0,0
2017-09-12T18:32:24Z,0,0,0,0,0
2017-09-12T18:32:25Z,0,0,0,0,0
2017-09-12T18:32:26Z,0,0,0,0,0
2017-09-12T18:32:27Z,0,0,0,0,0
2017-09-12T18:32:28Z,0,0,0,0,0
2017-09-12T18:32:29Z,0,0,0,0,0
2017-09-12T18:32:30Z,0,0,0,0,0
2017-09-12T18:32:31Z,0,0,0,0,0
2017-09-12T18:32:32Z,0,0,0,0,0
2017-09-12T18:32:33Z,0,0,0,0,0
2017-09-12T18:32:34Z,0,0,0,0,0
2017-09-12T18:32:35Z,0,0,0,0,0
2017-09-12T18:32:36Z,0,0,0,0,0
2017-09-12T18:32:37Z,0,0,0,0,0
2017-09-12T18:32:38Z,0,0,0,0,0
2017-09-12T18:32:39Z,0,0,0,0,0
2017-09-12T18:32:40Z,0,0,0,0,0
2017-09-12T18:32:41Z,0,0,0,0,0
2017-09-12T18:32:42Z,0,0,0,0,0
2017-09-12T18:32:43Z,0,0,0,0,0
2017-09-12T18:32:44Z,52,52,45,0,87
2017-09-12T18:32:45Z,45,89,174,1,201
2017-09-12T18:32:46Z,49,110,99,1,156
2017-09-12T18:32:47Z,0,3,50,0,51
2017-09-12T18:32:48Z,21,51,93,1,109
2017-09-12T18:32:49Z,35,54,73,1,98
2017-09-12T18:32:50Z,56,187,162,1,254
2017-09-12T18:32:51Z,1,51,81,0,96
2017-09-12T18:32:52Z,0,59,33,0,68
2017-09-12T18:32:53Z,0,14,0,0,14
2017-09-12T18:32:54Z,0,0,6,0,6
2017-09-12T18:32:55Z,11,16,74,1,77
2017-09-12T18:32:56Z,72,41,120,0,146
2017-09-12T18:32:57Z,42,6,90,1,100
2017-09-12T18:32:58Z,29,23,16,0,41
2017-09-12T18:32:59Z,7,0,5,0,9
2017-09-12T18:33:00Z,0,0,0,0,0
2017-09-12T18:33:01Z,0,0,0,0,0
2017-09-12T18:33:02Z,9,10,5,1,15
2017-09-12T18:33:03Z,1,0,23,0,24
2017-09-12T18:33:04Z,11,0,0,0,11
2017-09-12T18:33:05Z,14,8,9,2,19
2017-09-12T18:33:06Z,11,7,7,0,15
2017-09-12T18:33:07Z,6,6,7,0,11
2017-09-12T18:33:08Z,28,3,16,1,33
2017-09-12T18:33:09Z,6,27,11,0,30
2017-09-12T18:33:10Z,5,9,8,2,14
2017-09-12T18:33:11Z,24,34,20,1,47
2017-09-12T18:33:12Z,6,36,47,0,60
2017-09-12T18:33:13Z,0,5,18,0,19
2017-09-12T18:33:14Z,0,0,0,0,0
2017-09-12T18:33:15Z,0,0,0,0,0
2017-09-12T18:33:16Z,0,0,0,0,0
2017-09-12T18:33:17Z,0,0,0,0,0
2017-09-12T18:33:18Z,0,0,0,0,0
2017-09-12T18:33:19Z,0,0,0,0,0
2017-09-12T18:33:20Z,0,0,0,0,0
2017-09-12T18:33:21Z,0,0,0,0,0
2017-09-12T18:33:22Z,0,0,0,0,0
2017-09-12T18:33:23Z,0,0,0,0,0
2017-09-12T18:33:24Z,0,0,0,0,0
2017-09-12T18:33:25Z,0,0,0,0,0
2017-09-12T18:33:26Z,0,0,0,0,0
2017-09-12T18:33:27Z,0,0,0,0,0
2017-09-12T18:33:28Z,0,0,0,0,0
2017-09-12T18:33:29Z,0,0,0,0,0
2017-09-12T18:33:30Z,0,0,0,0,0
2017-09-12T18:33:31Z,0,0,0,0,0
2017-09-12T18:33:32Z,0,0,0,0,0
2017-09-12T18:33:33Z,0,0,0,0,0
2017-09-12T18:33:34Z,0,0,0,0,0
2017-09-12T18:33:35Z,0,0,0,0,0
2017-09-12T18:33:36Z,0,0,0,0,0
2017-09-12T18:33:37Z,0,0,0,0,0
2017-09-12T18:33:38Z,0,0,0,0,0
2017-09-12T18:33:39Z,38,34,11,0,53
2017-09-12T18:33:40Z,54,89,121,1,160
2017-09-12T18:33:41Z,6,21,29,1,37
2017-09-12T18:33:42Z,0,0,0,0,0
2017-09-12T18:33:43Z,0,0,0,0,0
2017-09-12T18:33:44Z,0,0,0,0,0
2017-09-12T18:33:45Z,0,0,0,0,0
2017-09-12T18:33:46Z,0,0,0,0,0
2017-09-12T18:33:47Z,0,0,0,0,0
